id,name,transliterated_name,viaf_id,wikidata_id
16512,Филипп Дзядко,Filipp  Dzi͡adko,'1453161763115022680064',Q4160937
16513,Екатерина Плаксина,Ekaterina  Plaksina,,
16514,Пётр Мансилья,Pёtr  Mansilʹi͡a,,
16515,Анна Ковальчук,Anna  Kovalʹchuk,2226205,Q1968459
16516,Игорь Копылов,Igorʹ  Kopylov,'1845152451234706751488',Q4232490
16517,Михаил Котомин,Mikhail  Kotomin,281146477,Q16666493
16518,Ольга Писпанен,Olʹga  Pispanen,,
16519,Андрей Мерзликин,Andreĭ  Merzlikin,53852764,Q4290868
16520,Марина Шишкина,Marina  Shishkina,41389503,Q21133044
16521,Татьяна Лазарева,Tatʹi͡ana  Lazareva,68642683,Q4252845
16523,Александр Свердлов,Aleksandr  Sverdlov,'534152636063320047616',
16524,Елена Инконой,Elena  Inkonoĭ,,
16525,В Василик,V  Vasilik,25899934,
16528,Аста Гребенкина,Asta  Hrebenkina,,
16530,Александр Кипнис,Aleksandr  Kipnis,7818034,
16531,Дан Ричардсон,Dan  Richardson,36021645,
16532,Анна Парижская,Anna  Parizhskai͡a,,
16533,Варвара Чусовитина,Varvara  Chusovitina,,
16535,Дэвид Мэмет,Dėvid  Mėmet,51706396,Q269927
16538,Боча Аджинджал,Bocha  Adzhindzhal,'1980157952107965579264',Q70252708
16542,Сергей Чекмаев,Sergeĭ  Chekmaev,'7814168517318372491264',Q4508290
16544,Владислав Коппа,Vladislav  Koppa,,
16547,Марио Корти,Mario  Korti,307299090,Q18399707
16548,Роман Гринев,Roman  Hrinev,,
16549,О Кучкина,O  Kuchkina,,
16550,Л Бежин,L  Bezhin,5336980,Q109488823
16551,Ринат Галиев,Rinat  Haliev,,
16552,Михаил Решетников,Mikhail  Reshetnikov,231953782,Q15090810
16553,Никита Четверяков,Nikita  Chetveri͡akov,,
16554,Анатолий Флейтман,Anatoliĭ  Fleĭtman,,
16555,А Оленников,A  Olennikov,,
16556,К Шоу,K  Shou,'128151246509444136960',
16557,Е Терлецкий,E  Terlet͡skiĭ,,
16558,Наталья Лозовская,Natalʹi͡a  Lozovskai͡a,,
16559,Александр Рец,Aleksandr  Ret͡s,,
16560,Ицхок Башевис,It͡skhok  Bashevis,,
16561,Евгений Блюмкин,Evgeniĭ  Bli͡umkin,'599154381064830320640',
16562,Александр Рохлин,Aleksandr  Rokhlin,308240626,
16563,Владимир Машков,Vladimir  Mashkov,2035805,Q1081714
16564,Олег Красько,Oleg  Krasʹko,,
16565,Олег Бероев,Oleg  Beroev,,
16567,О Лебзак,O  Lebzak,303478922,
16568,Павел Журавлев,Pavel  Zhuravlev,'50157340659509919744',
16569,Станислав Подольский,Stanislav  Podolʹskiĭ,,
16570,Николай Румянцев,Nikolaĭ  Rumi͡ant͡sev,75382855,
16571,Андрей Коврайский,Andreĭ  Kovraĭskiĭ,,
16572,Андрей Тозик,Andreĭ  Tozik,,
16573,Роман Измайлов,Roman  Izmaĭlov,,Q20870959
16574,Наталия Егорова,Natalii͡a  Egorova,,
16575,Александр Полянская,Aleksandr  Poli͡anskai͡a,,
16576,Виктория Любая (Беляева),Viktorii͡a  Li͡ubai͡a (Beli͡aeva),,
16577,Сергей Михайлов,Sergeĭ  Mikhaĭlov,2347017,Q4297405
16578,Алексей Долгов,Alekseĭ  Dolgov,,
16579,Е Ветров,E  Vetrov,48133509,
16580,Георгий Жердев,Heorgiĭ  Zherdev,,
16581,Яна Радомска,I͡Ana  Radomska,,
16582,Заринэ Джандосова,Zarinė  Dzhandosova,,
16583,Александр Поверин,Aleksandr  Poverin,277167631,
16584,Сергей Шумихин,Sergeĭ  Shumikhin,58948046,
16585,Ия Эско,Ii͡a  Ėsko,29492372,
16586,Инна Волошина,Inna  Voloshina,,
16588,Сергей Смайлиев,Sergeĭ  Smaĭliev,,
16589,Дмитрий Шукуров,Dmitriĭ  Shukurov,36368256,Q28500982
16590,Андрей Мансветов,Andreĭ  Mansvetov,,
16591,Фатима Цаголова,Fatima  T͡Sagolova,66290416,
16594,Владимир Ланцберг,Vladimir  Lant͡sberg,63902574,Q709363
16595,Анна Мишина-Васикова,Anna  Mishina-Vasikova,,
16596,Жамил Мерза,Zhamil  Merza,,
16597,Катя Панферова,Kati͡a  Panferova,,
16598,Абду Ахмад,Abdu  Akhmad,,
16599,Максим Курагин,Maksim  Kuragin,,
16600,Жанар ,Zhanar  ,310723234,Q2230880
16601,Салеко Дройд,Saleko  Droĭd,,
16602,Халег Касем,Khaleg  Kasem,,
16603,Анна Бухвалд,Anna  Bukhvald,,
16604,Ольга Дождева,Olʹga  Dozhdeva,,
16605,Вадим Дергачев,Vadim  Dergachev,,
16606,Татьяна Шилина,Tatʹi͡ana  Shilina,,
16607,Мария Каменецкая,Marii͡a  Kamenet͡skai͡a,,
16608,Ирина Дубровская,Irina  Dubrovskai͡a,51602597,
16609,Вероника Колбасина,Veronika  Kolbasina,,
16610,Анна Проскурня,Anna  Proskurni͡a,,
16611,Елена Романенко,Elena  Romanenko,73530894,
16612,Эйк Гавиар,Ėĭk  Haviar,,
16613,Надежда Кульчицкая,Nadezhda  Kulʹchit͡skai͡a,,
16614,Марина Кивирьян,Marina  Kivirʹi͡an,,
16615,Ирина Климовицкая,Irina  Klimovit͡skai͡a,'299167803720217788416',
16616,Евгения Орлова,Evgenii͡a  Orlova,'7322171191150157758464',
16617,Аркадий Буданцев,Arkadiĭ  Budant͡sev,,
16618,Ирина Макарова,Irina  Makarova,315236781,
16619,Кристофер Сорентино,Kristofer  Sorentino,,
16620,Тимур Нагиев,Timur  Nagiev,,
16622,Александра Беликова,Aleksandra  Belikova,,
16623,Евгений Тиновицкий,Evgeniĭ  Tinovit͡skiĭ,,
16624,Борис Сергеев,Boris  Sergeev,94839602,
16625,Анна Крогерус,Anna  Krogerus,308253201,
16626,Елена Середина,Elena  Seredina,,
16627,Таисия Джафарова,Taisii͡a  Dzhafarova,,
16628,Григорий Гурин,Hrigoriĭ  Hurin,305088797,
16629,Вера Бирон,Vera  Biron,27483295,
16630,Йоэл Лехтонен,Ĭoėl  Lekhtonen,,
16631,Мария Людковская,Marii͡a  Li͡udkovskai͡a,95138460,
16633,Глеб Арсеньев,Hleb  Arsenʹev,'255144783064246681600',
16634,Владимир Монахов,Vladimir  Monakhov,63242558,
16636,Никита K,Nikita  K,120559132,
16637,Иван Kузнецов,Ivan  Kuznet͡sov,46454500,
16638,Владимир Юхно,Vladimir  I͡Ukhno,,
16639,Евгений Рякин,Evgeniĭ  Ri͡akin,,
16640,Михаил Никитайски,Mikhail  Nikitaĭski,,
16642,О Буфеллах,O  Bufellakh,,
16643,И Гурвич,I  Hurvich,22998444,
16644,В Гастман-Полищук,V  Hastman-Polishchuk,,
16645,В Яранцев,V  I͡Arant͡sev,,
16646,Н Иванова,N  Ivanova,305000185,
16647,И Дежнева,I  Dezhneva,,
16648,Л Добашин,L  Dobashin,,
16649,Н Кошельков,N  Koshelʹkov,,
16650,Л Ланец,L  Lanet͡s,,
16651,В Долгополов,V  Dolgopolov,129439061,
16652,Сергей Свешников,Sergeĭ  Sveshnikov,,Q126973399
16653,Евгений Трофимов,Evgeniĭ  Trofimov,4281738,Q60837227
16654,Ева Птушкина,Eva  Ptushkina,,
16657,Галина Чикис,Halina  Chikis,,
16658,М Гонсал,M  Honsal,,
16661,Лариса Шушуева,Larisa  Shushueva,,
16662,Наталья Банщикова,Natalʹi͡a  Banshchikova,,
16663,Мария Цейтлина,Marii͡a  T͡Seĭtlina,,
16664,Тимур Фишель,Timur  Fishelʹ,,
16666, Печа,  Pecha,,
16667,Ася Гордеева,Asi͡a  Hordeeva,,
16669,Татьяна Капустина,Tatʹi͡ana  Kapustina,75617966,Q47453467
16670,Павел Зарийфулин,Pavel  Zariĭfulin,,
16671,Юрий Дрюков,I͡Uriĭ  Dri͡ukov,,
16672,Василий Мельников,Vasiliĭ  Melʹnikov,26493437,
16673,Ксения Шашунова,Ksenii͡a  Shashunova,,
16674,Елена Дьякова,Elena  Dʹi͡akova,215149685,
16675,Тамара Ханина,Tamara  Khanina,,
16676,Ива Исаченко,Iva  Isachenko,,
16677,Звиад Ратинани,Zviad  Ratinani,,
16678,Сергей Смольянинов,Sergeĭ  Smolʹi͡aninov,,
16679,Полина Руновская,Polina  Runovskai͡a,,
16683,Наталья Гарбер,Natalʹi͡a  Harber,'32155563941513003008',
16684,Евгений Коробков,Evgeniĭ  Korobkov,,
16685,Виктор Махараджа,Viktor  Makharadzha,,
16686,Эля Погорелая,Ėli͡a  Pogorelai͡a,,
16687,Даша Верясова,Dasha  Veri͡asova,,
16688,Александр Аземша,Aleksandr  Azemsha,,
16691,Ирина Ласкари,Irina  Laskari,,Q9274696
16692,Яков Каждан,I͡Akov  Kazhdan,,Q109913194
16693,Рем Девинини,Rem  Devinini,,
16694,Ксения Перетрухина,Ksenii͡a  Peretrukhina,'44162781326365982720',Q15179794
16695,Эдуард Кулемин,Ėduard  Kulemin,4820593,
16696,Жорж Уаллик,Zhorzh  Uallik,308246204,
16697,Иван Киселев,Ivan  Kiselev,238657412,
16698,Елизавета Украинская,Elizaveta  Ukrainskai͡a,,
16699,Валерий Агафонов,Valeriĭ  Agafonov,'6920162608698150092800',
16700,Олег Погудин,Oleg  Pogudin,'200154260458424467456',Q4366928
16701,Юлия Лаврушина,I͡Ulii͡a  Lavrushina,,
16702,Анна Гавр,Anna  Havr,,
16703,Кирилл Щуров,Kirill  Shchurov,,
16704,Валерий Ефремов,Valeriĭ  Efremov,'3299152080592307224576',Q4177481
16705,Алексей Зимин,Alekseĭ  Zimin,19512304,Q109493264
16707,Андрей Савва,Andreĭ  Savva,,
16709,Артем Ломакин,Artem  Lomakin,,
16713,Владимир Ивченко,Vladimir  Ivchenko,,
16714,Андрей Отряскин,Andreĭ  Otri͡askin,,Q24936841
16715,Брайс Хоббс,Braĭs  Khobbs,,
16716,Антон Адасинский,Anton  Adasinskiĭ,258778669,Q4057408
16717,Олег Пальмов,Oleg  Palʹmov,,
16719,Евгений Кикодзе,Evgeniĭ  Kikodze,,
16720,Эльза Абдулхакова,Ėlʹza  Abdulkhakova,,
16721,Максим Свищев,Maksim  Svishchev,,
16724,Наталия Фишман,Natalii͡a  Fishman,,
16725,Сергей Капков,Sergeĭ  Kapkov,46435252,Q4213035
16726,Нейтан Саундерс,Neĭtan  Saunders,,
16727,Полина Куделькина,Polina  Kudelʹkina,,
16729,Екатерина Алехина,Ekaterina  Alekhina,,
16730,Владислав Маткин,Vladislav  Matkin,,
16731,Владимир Дубровский,Vladimir  Dubrovskiĭ,,
16732,Надежда Серебренникова,Nadezhda  Serebrennikova,,
16734,Анастасия Каменев,Anastasii͡a  Kamenev,,
16735,Леонид Млечин,Leonid  Mlechin,'959159234553103384576',Q1987331
16736,Евгения Хаздан,Evgenii͡a  Khazdan,121338030,
16739,Эрик Сантнер,Ėrik  Santner,,
16740,Сергей Ушакин,Sergeĭ  Ushakin,74779078,
16743,Вильгельм Рунге,Vilʹgelʹm  Runge,,
16748,Мария Теплякова,Marii͡a  Tepli͡akova,308242265,
16749,Сергей Сафронов,Sergeĭ  Safronov,,
16750,Мария Слоним,Marii͡a  Slonim,308730627,Q16514987
16751,Андрей Лошак,Andreĭ  Loshak,,Q2846821
16752,Галина Тимченко,Halina  Timchenko,316565208,Q15935956
16754,Е Пудовкина,E  Pudovkina,,
16755,Владимир Холменко,Vladimir  Kholmenko,,
16760,Любовь Беляцкая,Li͡ubovʹ  Beli͡at͡skai͡a,,
16761,Виталий Милонов,Vitaliĭ  Milonov,'5417152451243606540288',Q4293669
16763,Евгений Обжаров,Evgeniĭ  Obzharov,,
16764,Алексей Юсев,Alekseĭ  I͡Usev,,
16765,Светлана Рейтер,Svetlana  Reĭter,,Q112994520
16769,Анна Разувалова,Anna  Razuvalova,'87145003281661296640',
16770,Владимир Елистратов,Vladimir  Elistratov,12454548,Q109488120
16773,Тамара Семина,Tamara  Semina,73572622,
16774,Валерий Савченко,Valeriĭ  Savchenko,,Q4404272
16775,Коля Чурсин,Koli͡a  Chursin,,
16776,Дэвид Гиллеспи,Dėvid  Hillespi,,
16777,Александр Куляпин,Aleksandr  Kuli͡apin,163490075,Q4246812
16778,Дмитрий Марьин,Dmitriĭ  Marʹin,,
16780,Александра Раскина,Aleksandra  Raskina,,Q126971124
16781,Фрида Вигдорова,Frida  Vigdorova,76553777,
16785,Тимур Дятчик,Timur  Di͡atchik,,
16788,Лидия Марковских,Lidii͡a  Markovskikh,,
16791,Руслан Лошаков,Ruslan  Loshakov,,
16792,Клод Романо,Klod  Romano,,
16793,Михаил Дзюбенко,Mikhail  Dzi͡ubenko,66423498,Q112988870
16794,Татьяна Замировская,Tatʹi͡ana  Zamirovskai͡a,'2199160667818703454208',
16795,Мария Классен,Marii͡a  Klassen,,
16796,Татьяна Жумати,Tatʹi͡ana  Zhumati,14656662,
16807,Ева Ермакова,Eva  Ermakova,,
16808,Анна Лукашенок,Anna  Lukashenok,,
16809,Анна Гринка,Anna  Hrinka,'5651167025454753251328',
16810,Александр Малинин,Aleksandr  Malinin,'14150170451700011008',Q620723
16811,Люба Ягданова,Li͡uba  I͡Agdanova,,
16812,Мила Нокс,Mila  Noks,,Q55104592
16816,Анна Гончарова,Anna  Honcharova,,Q47452791
16817, Еня,  Eni͡a,'14166714113426882560',
16818,Татьяна Черняева,Tatʹi͡ana  Cherni͡aeva,,Q4514456
16820,Валерий Соловцов,Valeriĭ  Solovt͡sov,'1381160310448658317312',
16821,Ефим Учитель,Efim  Uchitelʹ,'1453154260727624368128',
16822,Пэрри Милмэн,Pėrri  Milmėn,,
16823,Георгий Левинтон,Heorgiĭ  Levinton,90594614,Q24350723
16824,И Стеблин,I  Steblin,50611035,
16825,Елена Панкратова,Elena  Pankratova,58669328,
16826,Д Азиатцев,D  Aziatt͡sev,163036260,
16827,Е Савельев,E  Savelʹev,215971612,
16828,Г Тюрина,H  Ti͡urina,78493523,
16829,А Никифорова,A  Nikiforova,78164593,
16830,Готхард Хейнрици,Hotkhard  Kheĭnrit͡si,,
16831,Никита Ломагин,Nikita  Lomagin,318352,Q21104459
16832,Алла Ямпольская,Alla  I͡Ampolʹskai͡a,,
16834,Ольга Корниенко,Olʹga  Kornienko,'59145541725596598272',
16835,Юрий Вэлла,I͡Uriĭ  Vėlla,107610430,Q4130145
16839,Наташа Альтшулер,Natasha  Alʹtshuler,,
16843,Денис Горелов,Denis  Horelov,305037659,
16845,Николай Бутенко,Nikolaĭ  Butenko,,
16846,Эдвард Хирш,Ėdvard  Khirsh,,
16847,Алла Гальберштадт,Alla  Halʹbershtadt,,
16848,Юлия Суховей,I͡Ulii͡a  Sukhoveĭ,,
16849,Артур Мак,Artur  Mak,72764995,Q4275190
16850,Наталия Нарсия,Natalii͡a  Narsii͡a,,
16852,Александр Эрн,Aleksandr  Ėrn,,
16854,Ира Шамбари,Ira  Shambari,,
16855,Евгения Буслаева,Evgenii͡a  Buslaeva,,
16856, Друбецкая,  Drubet͡skai͡a,184197429,
16859,Рафаил Вагабов,Rafail  Vagabov,26424072,
16860,Ованес Туманян,Ovanes  Tumani͡an,95210694,
16861,Анаит Казарян,Anait  Kazari͡an,,
16863,Александр Косоротиков,Aleksandr  Kosorotikov,,
16864,Анна Сеничева,Anna  Senicheva,,
16865,Джоанна Стингрей,Dzhoanna  Stingreĭ,'217157827991654563840',Q392720
16867,Ирина Черномурова,Irina  Chernomurova,,
16868,Ася Чащинская,Asi͡a  Chashchinskai͡a,,
16869,Алексей Парин,Alekseĭ  Parin,62375142,Q4345173
16870,Ая Макарова,Ai͡a  Makarova,'49168651545807691776',
16871,Ольга Тараканова,Olʹga  Tarakanova,45416632,
16872,Татьяна Белова,Tatʹi͡ana  Belova,308228041,
16873,Владимир Малых,Vladimir  Malykh,'23163510658810933248',
16875,Мари Коски,Mari  Koski,,
16876,Мари Покусаювас,Mari  Pokusai͡uvas,,
16877,Надежда Клубович,Nadezhda  Klubovich,,
16878,Мари Удальцова,Mari  Udalʹt͡sova,,
16879,Мари Ежевика,Mari  Ezhevika,,
16880,Кочевник ,Kochevnik  ,,
16881,Кари Этника,Kari  Ėtnika,,
16887,Карлос Лорейро,Karlos  Loreĭro,,
16888,Алла ,Alla  ,245000313,Q4254592
16889,Алла Родзевич,Alla  Rodzevich,,
16890,П ван Гестел,P van Hestel,'3450161211436840255488',
16893,Владимир Карташов,Vladimir  Kartashov,308734284,Q4216169
16894,Александр О'Шеннон,Aleksandr  O'Shennon,26439586,
16895,Дикий ,Dikiĭ  ,'202147905176479105024',
16899,Юкио Мисима,I͡Ukio  Misima,122035954,
16900,Александр Навроцкий,Aleksandr  Navrot͡skiĭ,311248573,Q124045818
